ï»_ountry Name,Country Code,Series Name,Series Code,1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Fiji,FJI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.7,..,..,..,..,..,50.9,..,..,..,..,48.6,..,..,..,..
Fiji,FJI,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.8,..,..,..,..,..,17,..,..,..,..,14.1,..,..,..,..
Fiji,FJI,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.9,..,..,..,..,..,3.5,..,..,..,..,1.4,..,..,..,..
Fiji,FJI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.8,..,..,..,..,..,35.2,..,..,..,..,34,..,..,..,..
Fiji,FJI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1992.037161,2000.586328,2207.626382,2310.562264,2432.211871,2659.335171,2674.067437,2635.995503,2657.762838,2764.152829,2764.433928,3041.520142,2928.128499,3038.386597,2783.01833,2605.760137,2764.070483,2594.705242,2768.995939,2574.443616,2594.763479,2781.211215,2926.351621,2820.840034,2956.499412,2977.502544,3085.864381,3122.913408,3235.3573,3130.720191,3141.87758,3392.172764,3315.067475,3368.93086,3470.458267,3501.140968,3678.925784,3689.067382,3732.003475,3667.452541,3667.860843,3580.397019,3651.966784,3719.88948,3744.277109,3894.262538,4084.199787,4211.058878,4195.968096,4322.986238
Fiji,FJI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,993811403.2,1019614827,1149133553,1228297210,1320238655,1473556234,1511885640,1519901827,1561488822,1653679307,1684493992,1890420346,1860108270,1977852948,1859607282,1785964546,1935860988,1846550527,1989656494,1858040319,1875798630,2015332395,2132221729,2074651682,2201205464,2248091836,2362744523,2421813102,2538060153,2482222811,2514491756,2735766981,2689258982,2743044147,2830821574,2859129747,3010663631,3031738288,3087900728,3061633391,3093253763,3050380107,3140508836,3225464090,3270985505,3425841169,3617808676,3756891967,3771168286,3914472684
Fiji,FJI,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,90.88453674,96.8656311,96.11248016,..,106.5689621,106.587822,110.4082184,102.2689209,97.1414032,97.35481262,..,95.49031067,92.01380157,93.38050842,95.20786285,..,..,..,..,..,105.1326065,..,103.0142136,102.5802307,101.6678391,102.9758301,103.2655106,99.61946869,94.98412323,97.03587341,101.9648209,..,109.2793427,..,111.6007996,..,106.1856995,105.4079895,..,103.7592468,104.0817566,103.0100327,..,106.3673172,..,..
Fiji,FJI,Number of infant deaths,SH.DTH.IMRT,800,787,780,777,780,784,789,793,795,792,785,773,755,734,711,687,661,635,609,584,560,538,517,498,480,464,450,437,426,415,406,397,388,382,377,375,375,377,379,381,381,379,376,373,370,369,368,368,369,369
Fiji,FJI,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3,..,..,..,..,..,..,..,..,..,21,..,..,..,..,..,..,..,..,..,22,..,..,..,..,22.6,..,23.2
Fiji,FJI,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.2,..,..,..,..,..,..,..,..,..,17.8,..,..,..,..,..,..,..,..,..,18.6,..,..,..,..,19,..,19.4
Fiji,FJI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,45.6,45,44.5,44.1,43.8,43.4,42.8,42.1,41.2,40,38.6,37.1,35.5,34,32.5,31.2,30,28.9,27.9,27,26.1,25.2,24.3,23.5,22.7,22.1,21.5,21,20.6,20.3,20,19.7,19.5,19.3,19.2,19.2,19.4,19.6,19.9,20.1,20.2,20.3,20.3,20.3,20.4,20.4,20.6,20.8,21.1,21.4
Fiji,FJI,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Population, total",SP.POP.TOTL,4626469,4623785,4606307,4612124,4639657,4666081,4690574,4711440,4725664,4738902,4752528,4764690,4779535,4799964,4826933,4855787,4881803,4902206,4918154,4932123,4946481,4964371,4986431,5013740,5041992,5066447,5088333,5107790,5124573,5139835,5153498,5165474,5176209,5188008,5200598,5213014,5228172,5246096,5266268,5288720,5313399,5338871,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5511303
Finland,FIN,Rural population,SP.RUR.TOTL,1753154,1715054,1671905,1636243,1606899,1577275,1546998,1515623,1482252,1449014,1416158,1383190,1351318,1318646,1285267,1252696,1219718,1185942,1152471,1120036,1088226,1057858,1028850,1010620,1001945,992568,982659,972370,962241,952617,942729,932575,922245,914750,909949,905083,900709,896820,893317,890197,887391,884704,870472,845258,820704,809047,809669,809601,809183,808784
Finland,FIN,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.268472869,..,..,..,..,1.952340718,..,..,..,..,2.631188518,..,..,..,..,3.662895931,..,..,..,..,4.622749475,..,..,..,..,5.739683257,..,..
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Finland,FIN,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.40108767,1.397439332,1.88687977,2.568461349,4.915098554,13.90030389,16.78007526,19.4586828,25.45252493,32.29509229,37.24846174,43.10536335,62.43,69.22,72.39,74.48,79.66,80.78,83.67,82.49,86.89,88.70999491,89.87999797,91.5144,86.53039275,86.42213333,87.70364996,87.46892907
Finland,FIN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.97216735,92.64425082,93.31633428,93.98841775,94.66050121,95.33258468,96.00466814,96.67675161,97.34883507,98.02091854,98.07239143,97.76909829,97.464724,97.159248,96.85265771,96.85099914,..,..
Finland,FIN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,..,..
Finland,FIN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Finland,FIN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Finland,FIN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,15847.10131,17377.44069,18373.79065,18783.12629,20116.00577,21399.00038,21976.2295,22273.79308,22283.2264,22274.20034,22858.81489,24424.29963,25660.58789,25882.20721,26532.20918,27197.71462,27922.28393,28789.48671,29478.42779,30441.13158,31934.10751,33437.88441,33514.92303,31360.95439,30148.43501,29782.54353,30822.60836,31997.00417,33059.09669,35021.58663,36824.84797,38372.22204,40450.37337,41399.94358,41993.68902,42729.02447,44277.8427,45353.26,47011.6576,49239.19396,49363.6972,45065.75349,46202.41516,47171.02206,46277.55628,45715.64682,45239.3688,45151.51216,45983.31333,47057.61905
Finland,FIN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,73316122942,80349549608,84635320495,86630107555,93331366979,99849469096,1.03081E+11,1.04942E+11,1.05303E+11,1.05555E+11,1.08637E+11,1.16374E+11,1.22646E+11,1.24234E+11,1.28069E+11,1.32066E+11,1.36311E+11,1.41132E+11,1.44979E+11,1.50139E+11,1.57961E+11,1.65998E+11,1.6712E+11,1.57236E+11,1.52008E+11,1.50892E+11,1.56836E+11,1.63434E+11,1.69414E+11,1.80005E+11,1.89777E+11,1.98211E+11,2.0938E+11,2.14783E+11,2.18392E+11,2.22747E+11,2.31492E+11,2.37928E+11,2.47576E+11,2.60412E+11,2.62289E+11,2.406E+11,2.478E+11,2.5417E+11,2.50545E+11,2.48646E+11,2.47075E+11,2.47409E+11,2.52692E+11,2.59349E+11
Finland,FIN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,103.9823532,105.7288132,105.4365463,101.6380692,97.24131012,96.59803009,95.97049713,97.05053711,100.4848785,101.2387924,100.3760071,98.01837158,95.85336304,96.20359039,102.1508026,100.8714523,101.9170685,100.1813202,100.193222,96.7771225,98.18628693,98.77861023,97.86470795,98.63067627,98.20484161,100.0412979,99.64524078,98.88342285,99.02333832,100.8884583,..
Finland,FIN,Number of infant deaths,SH.DTH.IMRT,1042,960,883,813,751,697,652,614,579,546,516,487,461,438,419,404,392,383,377,372,368,361,352,339,323,305,286,268,251,236,223,212,203,196,191,187,182,178,173,167,161,154,146,139,133,127,121,117,114,110
Finland,FIN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.1,..,..,..,..,..,..,..,..,..,3.9,..,..,..,..,..,..,..,..,..,2.7,..,..,..,..,2.2,..,2
Finland,FIN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..,..,..,3.2,..,..,..,..,..,..,..,..,..,2.2,..,..,..,..,1.8,..,1.7
Finland,FIN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,14.4,13.8,13.2,12.6,12,11.4,10.7,10.1,9.4,8.7,8.1,7.6,7.1,6.8,6.5,6.3,6.1,6,6,5.9,5.8,5.7,5.5,5.3,5,4.7,4.5,4.3,4.1,3.9,3.7,3.6,3.5,3.4,3.3,3.3,3.2,3.1,3,2.8,2.7,2.6,2.5,2.4,2.3,2.2,2.1,2,1.9,1.9
Finland,FIN,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Population, total",SP.POP.TOTL,51276054,51638260,52035095,52480421,52959228,53441264,53882416,54252574,54541493,54764462,54947975,55130594,55340782,55585824,55858727,56156284,56470769,56795686,57132691,57482591,57836486,58182702,58512808,58559311,58851217,59106768,59327192,59541899,59753100,59964851,60186288,60496718,60912500,61357430,61805267,62244886,62704895,63179351,63621381,64016227,64374989,64707044,65027507,65342775,65659789,65998660,66316092,66593366,66859768,67118648
France,FRA,Rural population,SP.RUR.TOTL,15260779,15156862,15061558,14978437,14902727,14826744,14736841,14688342,14727839,14749165,14759026,14768935,14785950,14812510,14844457,14881415,14922401,14965663,15011615,15060439,15109782,15156594,15180563,15091320,15065323,15029669,14984269,14937872,14889277,14841301,14795595,14752730,14697577,14647859,14598404,14545385,14495491,14449118,14393065,14326191,14247473,14159842,14066100,13968978,13868661,13770620,13665094,13548420,13427447,13302916
France,FRA,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.35638452,..,..,..,..,10.4561481,..,..,..,..,10.5725136,..,..,..,..,11.0016541,..,..,..,..,11.43003678,..,..,..,..,12.08847938,..,..
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.052777862,0.140113895,0.279049463,0.590619383,0.899867425,1.637947245,2.584033979,4.255003872,6.319778722,9.125317889,14.30792394,26.32590355,30.18,36.14,39.15,42.87,46.87,66.09,70.68,71.58,77.28,77.81999899,81.44,81.9198,83.75,78.01,79.27,80.5
France,FRA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.23399995,93.24177775,93.24938727,93.25682673,93.26409714,93.27120886,93.27815218,93.28493848,93.29156255,93.29802541,93.30433773,93.31048709,93.31649,93.3151975,93.3139105,93.31264,..,..
France,FRA,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.2,0.2,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..,..
France,FRA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,..,..
France,FRA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
France,FRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,18023.81084,19148.50878,20058.68168,20951.65281,21705.16085,22866.72094,23652.76134,23261.12808,24136.13478,24867.50195,25770.57565,26599.37664,26919.19431,27089.36618,27633.2438,27832.13868,28099.07142,28391.82943,28887.97934,29452.1407,30657.64594,31801.87438,32543.94242,32855.99599,33216.009,32869.77897,33515.71351,34091.16745,34442.18439,35122.74628,36237.963,37280.34107,38460.6821,38928.03031,39078.1987,39120.19614,39915.26454,40252.41822,40922.08323,41630.09374,41478.93741,40052.30512,40638.334,41283.1481,41158.88498,41183.51096,41374.76125,41642.31043,41968.98157,42567.74365
France,FRA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9.2419E+11,9.88796E+11,1.04376E+12,1.09955E+12,1.14949E+12,1.22203E+12,1.27447E+12,1.26198E+12,1.31642E+12,1.36186E+12,1.41604E+12,1.46644E+12,1.48973E+12,1.50578E+12,1.54356E+12,1.56295E+12,1.58678E+12,1.61253E+12,1.65045E+12,1.69299E+12,1.77313E+12,1.85032E+12,1.90424E+12,1.92402E+12,1.9548E+12,1.94283E+12,1.98839E+12,2.02985E+12,2.05803E+12,2.10613E+12,2.18103E+12,2.25534E+12,2.34274E+12,2.38852E+12,2.41524E+12,2.43503E+12,2.50288E+12,2.54312E+12,2.60352E+12,2.665E+12,2.67021E+12,2.59167E+12,2.64261E+12,2.69756E+12,2.70248E+12,2.71806E+12,2.74381E+12,2.7731E+12,2.80604E+12,2.85709E+12
France,FRA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,92.85690308,92.32700348,..,..,93.92720032,94.50414276,94.56910706,95.89335632,96.11534119,96.8740921,..,..,..,..,..,96.57398987,95.54328918,99.02423096,101.4335098,104.6453629,106.6599274,107.6819992,..,..,..,..,..,..,97.11817932,97.52818298,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,Number of infant deaths,SH.DTH.IMRT,14004,13399,12756,12069,11403,10806,10263,9728,9201,8704,8261,7889,7591,7358,7157,6955,6749,6549,6361,6174,5983,5773,5524,5230,4897,4538,4195,3903,3682,3528,3431,3371,3319,3258,3186,3102,3018,2946,2893,2853,2815,2778,2739,2700,2669,2655,2657,2670,2688,2698
France,FRA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.5,..,..,..,..,..,..,..,..,..,4.9,..,..,..,..,..,..,..,..,..,3.9,..,..,..,..,3.8,..,3.7
France,FRA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.3,..,..,..,..,..,..,..,..,..,3.9,..,..,..,..,..,..,..,..,..,3.2,..,..,..,..,3.1,..,3.1
France,FRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.4,15.8,15.1,14.3,13.7,13.2,12.7,12.3,11.9,11.5,11,10.6,10.2,9.8,9.5,9.1,8.8,8.5,8.3,8.1,7.9,7.7,7.4,7.1,6.7,6.2,5.8,5.4,5,4.8,4.6,4.5,4.4,4.3,4.2,4,3.9,3.8,3.7,3.6,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.5,3.5,3.5
France,FRA,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7600,8600,8900,9400,9500,9500,8200,6400,6100,6000,6100,6900,7600,8500,9200,9600,8400,9100,7700,7500,7100,6300,7000,5800,5400,5300,5200,5200
France,FRA,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,FRA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5
France,FRA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1
France,FRA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
French Polynesia,PYF,"Population, total",SP.POP.TOTL,103386,106857,110495,114313,118279,122356,126486,130619,134748,138864,143032,147296,151708,156243,160888,165613,170396,175204,180075,184950,189738,194252,198375,202016,205266,208345,211579,215196,219283,223731,228376,232952,237258,241273,245006,248499,251775,254886,257832,260594,263179,265581,267820,269843,271703,273528,275484,277690,280208,283007
French Polynesia,PYF,Rural population,SP.RUR.TOTL,49232,49397,49544,50066,51194,52330,53450,54531,55570,56697,58479,60304,62196,64141,66138,68173,70300,72473,74683,76904,79102,81403,83611,85635,87511,89330,91231,93315,95623,97804,100017,102205,104282,106240,108077,108738,108689,108538,108284,107925,107467,106918,106279,105538,104717,105081,105695,106402,107224,108154
French Polynesia,PYF,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.02112215,..,..,..,..,13.17843866,..,..,..,..,12.78264571,..,..,..,..,12.66693869,..,..,..,..,11.80310746,..,..,..,..,10.63006606,..,..
French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
French Polynesia,PYF,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.090971944,0.21438525,1.316164696,3.448900232,6.357063545,6.251588946,8.200216486,14.12429379,17.88453743,21.54218547,25.10796425,28.59,33.87,44.6,49,49,52.87663059,56.8,60.68,64.56020975,68.44041949,..
French Polynesia,PYF,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
